"","unique_event_ID","same_whale_ID","ship","count","count_factor","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","ship_speed_scaled","grid_ID","ship_whale_dist_round","det_idx","det_prob","adjusted_count","adjusted_count_sum","count_sum"
"1161","2012-06-06-N-045","2012-06-06-N-045","Zuiderdam",1,"1",18.5276591,4985.259384,"DF-Dive-fluke-up","excellent","1'",429871.5485,6508460.353,1.17270151505,10514,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,150.039623436999,4
"1162","2012-06-06-N-046","2012-06-06-N-046","Zuiderdam",1,"1",18.52481498,2984.546482,"BL-Blowing","excellent","1'",433118.2289,6509671.717,1.17184719201,10563,2980,"1_excellent_2980",0.0657114959768091,15.2180373484865,44.1788643396125,2
"1163","2012-06-06-N-051","2012-06-06-N-051","Zuiderdam",1,"1",18.45449142,1984.879068,"DF-Dive-fluke-up","excellent","1'",435955.1872,6507077.935,1.15072324586,10471,1980,"1_excellent_1980",0.156266258483149,6.39933412181771,6.39933412181771,1
"1164","2012-06-06-N-052","2012-06-06-N-052","Zuiderdam",1,"1",18.49046721,133.8350249,"BL-Blowing","excellent","1'",435949.1883,6506544.836,1.16152973306,10448,130,"1_excellent_130",1,1,2.56406935941768,2
"1165","2012-06-06-N-055","2012-06-06-N-055","Zuiderdam",1,"1",12.62515346,784.5619118,"DF-Dive-fluke-up","excellent","1'",438163.4701,6492107.563,-0.600306155085,9956,780,"1_excellent_780",0.746079659806123,1.34033944881953,174.194666919862,16
"1166","2012-06-06-N-056","2012-06-06-N-056","Zuiderdam",1,"1",12.81075338,1185.659858,"BL-Blowing","excellent","1'",437927.7886,6491348.497,-0.544555241523,9938,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,197.630189947387,27
"1167","2012-06-08-N-040","2012-06-08-N-040","Statendam",1,"1",11.64728602,990.1308224,"BL-Blowing","excellent","calm",438333.7238,6495034.909,-0.894040134727,10027,990,"1_excellent_990",0.552170524495795,1.81103473589637,89.6298370537937,13
"1168","2012-06-08-N-042","2012-06-08-N-042","Statendam",1,"1",11.52294609,985.395444,"DF-Dive-fluke-up","excellent","calm",438320.4317,6484909.86,-0.931389637302,9740,990,"1_excellent_990",0.552170524495795,1.81103473589637,347.384780872174,26
"1169","2012-06-12-N-002","2012-06-12-N-002","Statendam",1,"1",10.66200354,298.7317801,"BL-Blowing","excellent","1'",440632.1652,6480213.944,-1.19000146045,9616,300,"1_excellent_300",0.999991432945505,1.00000856712789,46.2779958149293,8
"1170","2012-06-12-N-009","2012-06-12-N-009","Statendam",1,"1",13.07085743,435.8537793,"BL-Blowing","excellent","calm",432835.1011,6503096.793,-0.466424612971,10331,440,"1_excellent_440",0.992884085387289,1.00716691375906,60.2431583860709,12
"1171","2012-06-12-N-037","2012-06-12-N-037","Statendam",1,"1",11.34765393,585.5208575,"BL-Blowing","excellent","calm",438088.0996,6484737.044,-0.984044283167,9739,590,"1_excellent_590",0.922895247887736,1.0835465913263,188.337667561718,42
"1172","2012-06-12-N-039","2012-06-12-N-039","Statendam",1,"1",11.34403952,686.3829812,"DF-Dive-fluke-up","excellent","calm",438791.854,6483586.284,-0.98512998762,9706,690,"1_excellent_690",0.835394731525881,1.197038911382,337.325428583294,61
"1173","2012-06-15-N-002","2012-06-15-N-002","Zaandam",1,"1",13.33476545,2983.76317,"BL-Blowing","excellent","1'",438343.866,6490049.775,-0.387151339516,9908,2980,"1_excellent_2980",0.0657114959768091,15.2180373484865,208.622739305718,21
"1174","2012-06-15-N-003","2012-06-15-N-003","Zaandam",1,"1",13.34291132,2483.755805,"DF-Dive-fluke-up","excellent","1'",438243.8186,6491496.542,-0.384704465108,9939,2480,"1_excellent_2480",0.0974985088861362,10.2565671149684,217.975202094957,27
"1175","2012-06-15-N-004","2012-06-15-N-004","Zaandam",1,"1",12.91764881,1995.222071,"DF-Dive-fluke-up","excellent","2'",434812.1898,6497513.664,-0.512445756356,10125,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,140.397316738423,15
"1176","2012-06-15-N-005","2012-06-15-N-005","Zaandam",1,"1",12.78584152,1488.848573,"DF-Dive-fluke-up","excellent","2'",435791.8124,6500900.906,-0.552038321007,10266,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,62.0448375284026,8
"1177","2012-06-15-N-008","2012-06-15-N-008","Zaandam",1,"1",14.1563798,1493.632668,"BL-Blowing","excellent","2'",431220.2723,6507356.58,-0.140353007876,10490,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,11.1046097813362,3
"1178","2012-06-20-N-027","2012-06-20-N-027","Zuiderdam",1,"1",12.06734888,3485.668431,"BL-Blowing","excellent","calm",439099.9915,6481518.772,-0.767860725821,9653,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,412.357145429013,40
"1179","2012-06-21-N-009","2012-06-21-N-009","Sapphire Princess",1,"1",11.13692007,672.8021463,"BL-Blowing","excellent","calm",437841.2833,6486064.703,-1.04734498509,9778,670,"1_excellent_670",0.854437387736825,1.17036077113705,200.234202003079,38
"1180","2012-06-21-N-016","2012-06-21-N-016","Sapphire Princess",1,"1",18.41189227,3970.173972,"DF-Dive-fluke-up","excellent","calm",421831.5866,6511940.574,1.13792721918,10656,3970,"1_excellent_3970",0.0351064938527765,28.4847585234124,28.4847585234124,1
"1181","2012-06-22-N-002","2012-06-22-N-002","Statendam",1,"1",10.76994543,895.5785842,"BL-Blowing","excellent","calm",438949.3666,6483772.172,-1.15757763732,9723,900,"1_excellent_900",0.630146129101729,1.58693349656134,198.84571856665,41
"1182","2012-06-24-N-003","2012-06-24-N-003","Volendam",1,"1",10.98034045,693.2377032,"BL-Blowing","excellent","calm",439135.0527,6488557.277,-1.0943787169,9857,690,"1_excellent_690",0.835394731525881,1.197038911382,136.830777470419,23
"1183","2012-06-24-N-006","2012-06-24-N-006","Volendam",1,"1",17.31943899,1401.935104,"BL-Blowing","excellent","calm",440458.3061,6499014.81,0.80977369204,10198,1400,"1_excellent_1400",0.308923590862885,3.23704640751715,15.4800562852979,8
"1184","2012-06-24-N-024","2012-06-24-N-024","Volendam",1,"1",18.98384506,1992.346552,"DF-Dive-fluke-up","excellent","calm",425209.2007,6511292.879,1.30973166046,10633,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,84.6297088849384,4
"1185","2012-06-24-N-025","2012-06-24-N-025","Volendam",1,"1",19.35616802,993.7466006,"DF-Dive-fluke-up","excellent","calm",428574.6943,6508584.155,1.42157085284,10537,990,"1_excellent_990",0.552170524495795,1.81103473589637,98.8173310768668,7
"1186","2012-06-24-N-026","2012-06-24-N-026","Volendam",1,"1",19.39224528,795.0593255,"BL-Blowing","excellent","calm",428784.4503,6508114.644,1.43240781982,10513,800,"1_excellent_800",0.72613566945592,1.37715311623416,64.3632416097735,12
"1187","2012-06-24-N-027","2012-06-24-N-027","Volendam",1,"1",19.32719582,597.1733601,"BL-Blowing","excellent","calm",429555.962,6507182.246,1.41286811947,10466,600,"1_excellent_600",0.915233840809523,1.09261694160642,131.804487688616,12
"1188","2012-06-28-N-002","2012-06-28-N-002","Diamond Princess",1,"1",15.64151869,1167.811748,"BL-Blowing","excellent","1'",437808.0524,6486214.397,0.305756289393,9799,1170,"1_excellent_1170",0.424468727383166,2.35588615954104,208.758072974346,38
"1189","2012-06-28-N-003","2012-06-28-N-003","Diamond Princess",1,"1",15.78044322,1468.361369,"BL-Blowing","excellent","1'",437664.4268,6487303.6,0.347486746301,9819,1470,"1_excellent_1470",0.281960877695679,3.5465913149813,302.835897451425,32
"1190","2012-06-28-N-007","2012-06-28-N-007","Diamond Princess",1,"1",15.94909346,4968.435783,"DF-Dive-fluke-up","excellent","1'",434522.1092,6499656.378,0.39814627758,10218,4970,"1_excellent_4970",0.0213688164844177,46.7971635550901,74.6571783994652,11
"1191","2012-06-28-N-008","2012-06-28-N-008","Diamond Princess",1,"1",17.17869893,1968.387903,"BL-Blowing","excellent","calm",413561.9794,6520492.977,0.767497882224,10941,1970,"1_excellent_1970",0.157900817124941,6.33308945582425,56.9203005643914,3
"1192","2012-07-01-N-030","2012-07-01-N-030","Volendam",1,"1",19.04696851,880.7417735,"DF-Dive-fluke-up","excellent","calm",434051.501,6503045.154,1.32869282167,10332,880,"1_excellent_880",0.648668935902431,1.54161845072602,64.3071800887707,4
"1193","2012-07-02-N-004","2012-07-02-N-004","Diamond Princess",1,"1",18.96881407,1896.173701,"DF-Dive-fluke-up","excellent","calm",403001.6253,6525565.663,1.30521661851,11096,1900,"1_excellent_1900",0.170036099629451,5.88110408424586,11.0931243962196,2
"1194","2012-07-02-N-023","2012-07-02-N-023","Diamond Princess",1,"1",11.02842385,2074.479915,"DF-Dive-fluke-up","excellent","calm",432669.4569,6505782.518,-1.07993531909,10423,2070,"1_excellent_2070",0.142561856684737,7.01449899191068,33.0984053108269,6
"1195","2012-07-02-N-024","2012-07-02-N-024","Diamond Princess",1,"1",11.39795048,971.1295187,"BL-Blowing","excellent","calm",433210.28,6502158.459,-0.968936094481,10309,970,"1_excellent_970",0.568695453226848,1.75841040107825,116.203725411064,9
"1196","2012-07-04-N-024","2012-07-04-N-024","Zuiderdam",1,"1",16.46648545,4985.647436,"DF-Dive-fluke-up","excellent","calm",439518.6545,6486761.393,0.553561625347,9801,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,110.32488247881,14
"1197","2012-07-12-N-019","2012-07-12-N-019","Norwegian Pearl",1,"1",18.40066551,3988.839769,"DF-Dive-fluke-up","excellent","calm",437377.2815,6490422.614,1.13455490023,9907,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,179.543294522612,20
"1198","2012-07-15-N-002","2012-07-15-N-002","Volendam",1,"1",14.35028631,542.7889066,"BL-Blowing","excellent","calm",439620.2699,6481164.553,-0.0821069424783,9654,540,"1_excellent_540",0.956069646864934,1.04594890474676,126.935022842485,23
"1199","2012-07-15-N-004","2012-07-15-N-004","Volendam",1,"1",14.21954662,1596.441265,"BL-Blowing","excellent","calm",437338.7699,6482731.017,-0.121378819084,9687,1600,"1_excellent_1600",0.239619745259467,4.17327878767741,471.333080957725,27
"1200","2012-07-15-N-008","2012-07-15-N-008","Volendam",1,"1",15.24232712,494.9064159,"BL-Blowing","excellent","calm",416798.4273,6518945.331,0.185846244637,10911,490,"1_excellent_490",0.979461759444367,1.0209689049701,111.943958187817,9
"1201","2012-07-15-N-009","2012-07-15-N-009","Volendam",1,"1",13.90421884,1992.747638,"BL-Blowing","excellent","calm",414073.0863,6520085.906,-0.216097673525,10942,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,53.2631625357795,2
"1202","2012-07-18-N-002","2012-07-18-N-002","Zuiderdam",1,"1",10.74747656,4986.244034,"BL-Blowing","excellent","calm",437762.6791,6488855.135,-1.16432688607,9873,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,422.62221795978,36
"1203","2012-07-18-N-020","2012-07-18-N-020","Zuiderdam",1,"1",18.0731498,591.9820328,"BL-Blowing","excellent","calm",399567.8182,6527799.675,1.03617500848,11205,590,"1_excellent_590",0.922895247887736,1.0835465913263,38.9884290658313,8
"1204","2012-07-18-N-025","2012-07-18-N-025","Zuiderdam",1,"1",18.29324436,4985.677901,"BL-Blowing","excellent","calm",438151.6432,6488320.647,1.10228749813,9857,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,136.830777470419,23
"1205","2012-07-18-N-027","2012-07-18-N-027","Zuiderdam",1,"1",14.18962756,3985.552049,"BL-Blowing","excellent","calm",439384.9402,6481022.953,-0.130365972354,9635,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,175.299797871624,32
"1206","2012-07-20-N-002","2012-07-20-N-002","Statendam",1,"1",13.2178297,4985.359603,"BL-Blowing","excellent","1'",437382.9071,6488900.799,-0.422276758162,9873,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,422.62221795978,36
"1207","2012-07-20-N-005","2012-07-20-N-005","Statendam",1,"1",14.83602328,590.1000737,"BL-Blowing","excellent","1'",437797.3786,6489881.239,0.0637998005231,9890,590,"1_excellent_590",0.922895247887736,1.0835465913263,245.635001590646,13
"1208","2012-07-20-N-009","2012-07-20-N-009","Statendam",1,"1",16.07574868,1985.327708,"DF-Dive-fluke-up","excellent","calm",398966.1954,6529500.765,0.436191252074,11265,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,57.5035060418602,3
"1209","2012-07-20-N-017","2012-07-20-N-017","Statendam",1,"1",13.19683291,688.3489624,"BL-Blowing","excellent","calm",388475.7393,6539647.827,-0.428583820279,11654,690,"1_excellent_690",0.835394731525881,1.197038911382,1.197038911382,1
"1210","2012-07-20-N-024","2012-07-20-N-024","Statendam",1,"1",16.59758497,386.8524094,"BL-Blowing","excellent","calm",438519.478,6490268.375,0.592941588483,9908,390,"1_excellent_390",0.99846708406303,1.00153526937586,208.622739305718,21
"1211","2012-07-20-N-028","2012-07-20-N-028","Statendam",1,"1",13.15658713,737.5057852,"DF-Dive-fluke-up","excellent","calm",437706.6011,6486843.138,-0.440672936492,9819,740,"1_excellent_740",0.786129828097522,1.27205451855205,302.835897451425,32
"1212","2012-07-22-N-003","2012-07-22-N-003","Volendam",1,"1",9.840933863,1191.08367,"BL-Blowing","excellent","calm",438358.0109,6484744.893,-1.43663618201,9740,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,347.384780872174,26
"1213","2012-07-22-N-005","2012-07-22-N-005","Volendam",1,"1",10.65975183,2191.615022,"BL-Blowing","excellent","calm",437960.1093,6486343.408,-1.19067783407,9799,2190,"1_excellent_2190",0.126771162571788,7.88822930793678,208.758072974346,38
"1214","2012-07-22-N-010","2012-07-22-N-010","Volendam",1,"1",12.15417951,435.6031841,"BL-Blowing","excellent","calm",438442.3892,6487959.265,-0.741778349559,9840,440,"1_excellent_440",0.992884085387289,1.00716691375906,103.274614171585,19
"1215","2012-07-22-N-012","2012-07-22-N-012","Volendam",1,"1",13.02798622,1591.291556,"BL-Blowing","excellent","calm",438299.2791,6490153.751,-0.479302361642,9908,1590,"1_excellent_1590",0.242561528300256,4.12266531715674,208.622739305718,21
"1216","2012-07-22-N-038","2012-07-22-N-038","Volendam",1,"1",14.17107865,2991.006262,"RE-Resting","excellent","calm",438059.0653,6484960.387,-0.135937734875,9756,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,269.296635039187,36
"1217","2012-07-23-N-006","2012-07-23-N-006","Sapphire Princess",1,"1",19.25094891,4969.054121,"BL-Blowing","excellent","calm",418219.6827,6519087.425,1.38996490438,10912,4970,"1_excellent_4970",0.0213688164844177,46.7971635550901,450.152036993337,6
"1218","2012-07-23-N-007","2012-07-23-N-007","Sapphire Princess",1,"1",18.69602057,1971.37589,"DF-Dive-fluke-up","excellent","calm",418314.2667,6516328.689,1.22327430496,10836,1970,"1_excellent_1970",0.157900817124941,6.33308945582425,12.1671538436232,5
"1219","2012-07-27-N-003","2012-07-27-N-003","Zaandam",1,"1",13.71959924,1984.342924,"BL-Blowing","excellent","calm",427020.9815,6510705.146,-0.271554116402,10608,1980,"1_excellent_1980",0.156266258483149,6.39933412181771,86.2237028935083,6
"1220","2012-08-05-N-004","2012-08-05-N-004","Volendam",1,"1",17.82134912,744.7198629,"BL-Blowing","excellent","calm",438856.6206,6496733.927,0.960538564534,10102,740,"1_excellent_740",0.786129828097522,1.27205451855205,72.9543837700532,8
"1221","2012-08-05-N-006","2012-08-05-N-006","Volendam",1,"1",18.39478038,1999.60723,"BL-Blowing","excellent","calm",439143.3988,6503009.236,1.13278711189,10336,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,98.9004755800434,8
"1222","2012-08-05-N-009","2012-08-05-N-009","Volendam",1,"1",18.34173871,991.8871614,"RE-Resting","excellent","calm",424770.1758,6514702.627,1.116854338,10767,990,"1_excellent_990",0.552170524495795,1.81103473589637,1.81103473589637,1
"1223","2012-08-16-N-002","2012-08-16-N-002","Norwegian Pearl",1,"1",11.55126207,1003.954243,"BL-Blowing","excellent","calm",439643.5646,6485383.264,-0.92288402074,9758,1000,"1_excellent_1000",0.544085544487811,1.83794627541773,122.842159344817,18
"1224","2012-08-16-N-004","2012-08-16-N-004","Norwegian Pearl",1,"1",17.18944848,1490.998305,"BL-Blowing","excellent","calm",435655.6132,6497241.836,0.770726855775,10125,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,140.397316738423,15
"1225","2012-08-16-N-005","2012-08-16-N-005","Norwegian Pearl",1,"1",17.42743356,322.0358053,"BL-Blowing","excellent","calm",436521.3527,6498073.85,0.842213339305,10147,320,"1_excellent_320",0.999958769634337,1.00004123206568,56.9345891216999,12
"1226","2012-08-16-N-007","2012-08-16-N-007","Norwegian Pearl",1,"1",17.71594239,1099.190738,"BL-Blowing","excellent","calm",432223.5337,6504107.083,0.928876258359,10378,1100,"1_excellent_1100",0.469736533923495,2.12885293729967,39.922410022435,7
"1227","2012-08-16-N-027","2012-08-16-N-027","Norwegian Pearl",1,"1",13.28909039,3289.500024,"DF-Dive-fluke-up","excellent","calm",438315.9308,6481230.049,-0.400871314837,9653,3290,"1_excellent_3290",0.0529934910215829,18.8702419999604,412.357145429013,40
"1228","2012-08-17-N-002","2012-08-17-N-002","Statendam",1,"1",12.65219906,368.2764838,"BL-Blowing","excellent","calm",441548.4392,6478617.795,-0.592182138071,9568,370,"1_excellent_370",0.999319117090353,1.00068134682706,16.0389785051164,10
"1229","2012-08-17-N-007","2012-08-17-N-007","Statendam",1,"1",14.89917293,2985.337515,"BL-Blowing","excellent","calm",438867.3539,6492895.244,0.0827688317524,9973,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,123.954110811116,19
"1230","2012-08-17-N-009","2012-08-17-N-009","Statendam",1,"1",15.52949227,4486.491631,"BL-Blowing","excellent","calm",436374.0469,6497078.748,0.272105546127,10126,4490,"1_excellent_4490",0.0267574464799403,37.3727739958179,134.956319243445,10
"1231","2012-08-19-N-002","2012-08-19-N-002","Volendam",1,"1",7.169461008,1493.296521,"BL-Blowing","excellent","calm",439647.3356,6482992.753,-2.23909909376,9689,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,82.808827912311,12
"1232","2012-08-19-N-009","2012-08-19-N-009","Volendam",1,"1",18.31160112,578.8423857,"BL-Blowing","excellent","calm",431214.6272,6508501.074,1.10780154221,10515,580,"1_excellent_580",0.930238446043247,1.07499319583434,19.4722976088767,3
"1233","2012-08-19-N-028","2012-08-19-N-028","Volendam",1,"1",19.29124115,4991.16448,"RE-Resting","excellent","calm",422177.1501,6515267.762,1.40206797635,10790,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,56.4104130106787,3
"1234","2012-08-19-N-031","2012-08-19-N-031","Volendam",1,"1",19.63965062,2991.355908,"BL-Blowing","excellent","calm",439203.4085,6495602.544,1.50672398184,10050,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,87.0716749222833,8
"1235","2012-08-20-N-005","2012-08-20-N-005","Island Princess",1,"1",13.31024017,2484.271768,"BL-Blowing","excellent","calm",438537.0762,6489941.734,-0.394518297246,9891,2480,"1_excellent_2480",0.0974985088861362,10.2565671149684,174.961071992664,18
"1236","2012-08-20-N-023","2012-08-20-N-023","Island Princess",1,"1",13.10578001,795.6012319,"DF-Dive-fluke-up","excellent","calm",438803.8502,6491373.589,-0.455934491322,9939,800,"1_excellent_800",0.72613566945592,1.37715311623416,217.975202094957,27
"1237","2012-08-26-N-008","2012-08-26-N-008","Volendam",1,"1",14.85735263,1491.286306,"DF-Dive-fluke-up","excellent","calm",394220.1288,6528330.144,0.0702067577469,11230,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,3.63860739005629,1
